date,fuel_region_id,pricing_hub,interpretation,fuel_price_usd_per_mmbtu,distinct_prices_within_day,raw_hour_rows,source_archives
2024-04-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.7,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.56,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.12,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.12,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.12,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.14,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.24,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.26,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-04-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.23,1,24,CAISO_PRC_FUEL_2024_04.zip
2024-05-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.11,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.08,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.07,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.06,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.06,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.06,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.28,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.22,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.29,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.41,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.32,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.32,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.32,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.48,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.56,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.52,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.37,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.99,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.09,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.82,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.79,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.55,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.55,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.55,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.55,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.96,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.02,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-05-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.97,1,24,CAISO_PRC_FUEL_2024_05.zip
2024-06-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.57,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.57,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.57,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.05,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.26,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.34,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.29,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.14,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.14,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.14,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.38,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.47,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.28,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.29,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.29,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.29,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.25,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.15,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.15,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.38,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.24,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.29,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.07,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.66,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.01,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-06-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.01,1,24,CAISO_PRC_FUEL_2024_06.zip
2024-07-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.01,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.03,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.85,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.62,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.62,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.62,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.62,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.56,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.33,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.62,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.2,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.74,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.74,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.74,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.26,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.04,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.3,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.32,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.15,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.15,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.15,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.41,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.46,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.42,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.5,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.04,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.04,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.04,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.55,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-07-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.63,1,24,CAISO_PRC_FUEL_2024_07.zip
2024-08-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.35,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.52,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.36,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.51,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.2,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.9,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.67,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.54,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.54,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.54,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.64,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.53,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.59,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.56,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.46,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.27,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.21,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.9,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.9,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,3.9,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-27,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.22,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-28,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.21,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-29,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.16,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-30,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.13,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-08-31,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_08.zip
2024-09-01,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-02,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.35,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-03,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.36,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-04,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.75,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-05,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.76,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-06,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.71,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-07,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.72,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-08,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.72,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-09,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.72,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-10,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.61,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-11,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.6,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-12,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.39,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-13,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.17,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-14,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.15,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-15,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.15,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-16,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.15,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-17,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.39,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-18,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.5,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-19,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.59,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-20,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.41,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-21,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.52,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-22,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.52,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-23,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,4.52,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-24,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.0,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-25,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.03,1,24,CAISO_PRC_FUEL_2024_09.zip
2024-09-26,FRSCE3,SoCal Citygate,CAISO delivered fuel-region cost; includes transport/reimbursement components; non-GHG,5.09,1,24,CAISO_PRC_FUEL_2024_09.zip
